Unnamed: 0,A,B
1718,/home/jovyan/word/png_aa/蜓.png,/home/jovyan/word/png_geneto/蜓.png
1719,/home/jovyan/word/png_aa/們.png,/home/jovyan/word/png_geneto/們.png
1720,/home/jovyan/word/png_aa/丅.png,/home/jovyan/word/png_geneto/丅.png
1721,/home/jovyan/word/png_aa/姝.png,/home/jovyan/word/png_geneto/姝.png
1722,/home/jovyan/word/png_aa/扌.png,/home/jovyan/word/png_geneto/扌.png
1723,/home/jovyan/word/png_aa/桺.png,/home/jovyan/word/png_geneto/桺.png
1724,/home/jovyan/word/png_aa/⺷.png,/home/jovyan/word/png_geneto/⺷.png
1725,/home/jovyan/word/png_aa/涂.png,/home/jovyan/word/png_geneto/涂.png
1726,/home/jovyan/word/png_aa/㊠.png,/home/jovyan/word/png_geneto/㊠.png
1727,/home/jovyan/word/png_aa/慼.png,/home/jovyan/word/png_geneto/慼.png
1728,/home/jovyan/word/png_aa/臣.png,/home/jovyan/word/png_geneto/臣.png
1729,/home/jovyan/word/png_aa/剳.png,/home/jovyan/word/png_geneto/剳.png
1730,/home/jovyan/word/png_aa/嘏.png,/home/jovyan/word/png_geneto/嘏.png
1731,/home/jovyan/word/png_aa/繒.png,/home/jovyan/word/png_geneto/繒.png
1732,/home/jovyan/word/png_aa/筴.png,/home/jovyan/word/png_geneto/筴.png
1733,/home/jovyan/word/png_aa/舩.png,/home/jovyan/word/png_geneto/舩.png
1734,/home/jovyan/word/png_aa/灔.png,/home/jovyan/word/png_geneto/灔.png
1735,/home/jovyan/word/png_aa/霤.png,/home/jovyan/word/png_geneto/霤.png
1736,/home/jovyan/word/png_aa/齦.png,/home/jovyan/word/png_geneto/齦.png
1737,/home/jovyan/word/png_aa/穠.png,/home/jovyan/word/png_geneto/穠.png
1738,/home/jovyan/word/png_aa/廏.png,/home/jovyan/word/png_geneto/廏.png
1739,/home/jovyan/word/png_aa/偀.png,/home/jovyan/word/png_geneto/偀.png
1740,/home/jovyan/word/png_aa/鬘.png,/home/jovyan/word/png_geneto/鬘.png
1741,/home/jovyan/word/png_aa/疂.png,/home/jovyan/word/png_geneto/疂.png
1742,/home/jovyan/word/png_aa/佞.png,/home/jovyan/word/png_geneto/佞.png
1743,/home/jovyan/word/png_aa/蔟.png,/home/jovyan/word/png_geneto/蔟.png
1744,/home/jovyan/word/png_aa/戕.png,/home/jovyan/word/png_geneto/戕.png
1745,/home/jovyan/word/png_aa/壔.png,/home/jovyan/word/png_geneto/壔.png
1746,/home/jovyan/word/png_aa/瓈.png,/home/jovyan/word/png_geneto/瓈.png
1747,/home/jovyan/word/png_aa/鵾.png,/home/jovyan/word/png_geneto/鵾.png
1748,/home/jovyan/word/png_aa/鱓.png,/home/jovyan/word/png_geneto/鱓.png
1749,/home/jovyan/word/png_aa/媼.png,/home/jovyan/word/png_geneto/媼.png
1750,/home/jovyan/word/png_aa/筥.png,/home/jovyan/word/png_geneto/筥.png
1751,/home/jovyan/word/png_aa/浥.png,/home/jovyan/word/png_geneto/浥.png
1752,/home/jovyan/word/png_aa/鼻.png,/home/jovyan/word/png_geneto/鼻.png
1753,/home/jovyan/word/png_aa/乙.png,/home/jovyan/word/png_geneto/乙.png
1754,/home/jovyan/word/png_aa/刀.png,/home/jovyan/word/png_geneto/刀.png
1755,/home/jovyan/word/png_aa/又.png,/home/jovyan/word/png_geneto/又.png
1756,/home/jovyan/word/png_aa/頫.png,/home/jovyan/word/png_geneto/頫.png
1757,/home/jovyan/word/png_aa/耔.png,/home/jovyan/word/png_geneto/耔.png
1758,/home/jovyan/word/png_aa/簏.png,/home/jovyan/word/png_geneto/簏.png
1759,/home/jovyan/word/png_aa/兊.png,/home/jovyan/word/png_geneto/兊.png
1760,/home/jovyan/word/png_aa/瀨.png,/home/jovyan/word/png_geneto/瀨.png
1761,/home/jovyan/word/png_aa/羿.png,/home/jovyan/word/png_geneto/羿.png
1762,/home/jovyan/word/png_aa/貂.png,/home/jovyan/word/png_geneto/貂.png
1763,/home/jovyan/word/png_aa/逑.png,/home/jovyan/word/png_geneto/逑.png
1764,/home/jovyan/word/png_aa/簑.png,/home/jovyan/word/png_geneto/簑.png
1765,/home/jovyan/word/png_aa/奩.png,/home/jovyan/word/png_geneto/奩.png
1766,/home/jovyan/word/png_aa/掣.png,/home/jovyan/word/png_geneto/掣.png
1767,/home/jovyan/word/png_aa/丷.png,/home/jovyan/word/png_geneto/丷.png
1768,/home/jovyan/word/png_aa/蠃.png,/home/jovyan/word/png_geneto/蠃.png
1769,/home/jovyan/word/png_aa/鳬.png,/home/jovyan/word/png_geneto/鳬.png
1770,/home/jovyan/word/png_aa/犬.png,/home/jovyan/word/png_geneto/犬.png
1771,/home/jovyan/word/png_aa/皮.png,/home/jovyan/word/png_geneto/皮.png
1772,/home/jovyan/word/png_aa/琤.png,/home/jovyan/word/png_geneto/琤.png
1773,/home/jovyan/word/png_aa/筎.png,/home/jovyan/word/png_geneto/筎.png
1774,/home/jovyan/word/png_aa/言.png,/home/jovyan/word/png_geneto/言.png
1775,/home/jovyan/word/png_aa/鼙.png,/home/jovyan/word/png_geneto/鼙.png
1776,/home/jovyan/word/png_aa/彘.png,/home/jovyan/word/png_geneto/彘.png
1777,/home/jovyan/word/png_aa/枳.png,/home/jovyan/word/png_geneto/枳.png
1778,/home/jovyan/word/png_aa/韋.png,/home/jovyan/word/png_geneto/韋.png
1779,/home/jovyan/word/png_aa/槲.png,/home/jovyan/word/png_geneto/槲.png
1780,/home/jovyan/word/png_aa/馗.png,/home/jovyan/word/png_geneto/馗.png
1781,/home/jovyan/word/png_aa/刓.png,/home/jovyan/word/png_geneto/刓.png
1782,/home/jovyan/word/png_aa/怎.png,/home/jovyan/word/png_geneto/怎.png
1783,/home/jovyan/word/png_aa/鑢.png,/home/jovyan/word/png_geneto/鑢.png
1784,/home/jovyan/word/png_aa/㣺.png,/home/jovyan/word/png_geneto/㣺.png
1785,/home/jovyan/word/png_aa/疴.png,/home/jovyan/word/png_geneto/疴.png
1786,/home/jovyan/word/png_aa/葮.png,/home/jovyan/word/png_geneto/葮.png
1787,/home/jovyan/word/png_aa/劬.png,/home/jovyan/word/png_geneto/劬.png
1788,/home/jovyan/word/png_aa/迺.png,/home/jovyan/word/png_geneto/迺.png
1789,/home/jovyan/word/png_aa/隶.png,/home/jovyan/word/png_geneto/隶.png
1790,/home/jovyan/word/png_aa/舒.png,/home/jovyan/word/png_geneto/舒.png
1791,/home/jovyan/word/png_aa/勸.png,/home/jovyan/word/png_geneto/勸.png
1792,/home/jovyan/word/png_aa/皞.png,/home/jovyan/word/png_geneto/皞.png
1793,/home/jovyan/word/png_aa/鄱.png,/home/jovyan/word/png_geneto/鄱.png
1794,/home/jovyan/word/png_aa/俉.png,/home/jovyan/word/png_geneto/俉.png
1795,/home/jovyan/word/png_aa/寀.png,/home/jovyan/word/png_geneto/寀.png
1796,/home/jovyan/word/png_aa/甓.png,/home/jovyan/word/png_geneto/甓.png
1797,/home/jovyan/word/png_aa/糴.png,/home/jovyan/word/png_geneto/糴.png
1798,/home/jovyan/word/png_aa/慘.png,/home/jovyan/word/png_geneto/慘.png
1799,/home/jovyan/word/png_aa/睢.png,/home/jovyan/word/png_geneto/睢.png
1800,/home/jovyan/word/png_aa/屼.png,/home/jovyan/word/png_geneto/屼.png
1801,/home/jovyan/word/png_aa/厂.png,/home/jovyan/word/png_geneto/厂.png
1802,/home/jovyan/word/png_aa/襃.png,/home/jovyan/word/png_geneto/襃.png
1803,/home/jovyan/word/png_aa/枻.png,/home/jovyan/word/png_geneto/枻.png
1804,/home/jovyan/word/png_aa/坰.png,/home/jovyan/word/png_geneto/坰.png
1805,/home/jovyan/word/png_aa/琩.png,/home/jovyan/word/png_geneto/琩.png
1806,/home/jovyan/word/png_aa/翕.png,/home/jovyan/word/png_geneto/翕.png
1807,/home/jovyan/word/png_aa/篙.png,/home/jovyan/word/png_geneto/篙.png
1808,/home/jovyan/word/png_aa/岦.png,/home/jovyan/word/png_geneto/岦.png
1809,/home/jovyan/word/png_aa/髏.png,/home/jovyan/word/png_geneto/髏.png
1810,/home/jovyan/word/png_aa/麬.png,/home/jovyan/word/png_geneto/麬.png
1811,/home/jovyan/word/png_aa/瘊.png,/home/jovyan/word/png_geneto/瘊.png
1812,/home/jovyan/word/png_aa/縻.png,/home/jovyan/word/png_geneto/縻.png
1813,/home/jovyan/word/png_aa/牕.png,/home/jovyan/word/png_geneto/牕.png
1814,/home/jovyan/word/png_aa/裴.png,/home/jovyan/word/png_geneto/裴.png
1815,/home/jovyan/word/png_aa/疁.png,/home/jovyan/word/png_geneto/疁.png
1816,/home/jovyan/word/png_aa/寉.png,/home/jovyan/word/png_geneto/寉.png
1817,/home/jovyan/word/png_aa/埆.png,/home/jovyan/word/png_geneto/埆.png
1818,/home/jovyan/word/png_aa/齔.png,/home/jovyan/word/png_geneto/齔.png
1819,/home/jovyan/word/png_aa/鯲.png,/home/jovyan/word/png_geneto/鯲.png
1820,/home/jovyan/word/png_aa/烜.png,/home/jovyan/word/png_geneto/烜.png
1821,/home/jovyan/word/png_aa/顫.png,/home/jovyan/word/png_geneto/顫.png
1822,/home/jovyan/word/png_aa/貲.png,/home/jovyan/word/png_geneto/貲.png
1823,/home/jovyan/word/png_aa/簠.png,/home/jovyan/word/png_geneto/簠.png
1824,/home/jovyan/word/png_aa/蒻.png,/home/jovyan/word/png_geneto/蒻.png
1825,/home/jovyan/word/png_aa/鴦.png,/home/jovyan/word/png_geneto/鴦.png
1826,/home/jovyan/word/png_aa/璅.png,/home/jovyan/word/png_geneto/璅.png
1827,/home/jovyan/word/png_aa/笄.png,/home/jovyan/word/png_geneto/笄.png
1828,/home/jovyan/word/png_aa/瘠.png,/home/jovyan/word/png_geneto/瘠.png
1829,/home/jovyan/word/png_aa/甎.png,/home/jovyan/word/png_geneto/甎.png
1830,/home/jovyan/word/png_aa/穸.png,/home/jovyan/word/png_geneto/穸.png
1831,/home/jovyan/word/png_aa/鷫.png,/home/jovyan/word/png_geneto/鷫.png
1832,/home/jovyan/word/png_aa/畩.png,/home/jovyan/word/png_geneto/畩.png
1833,/home/jovyan/word/png_aa/廋.png,/home/jovyan/word/png_geneto/廋.png
1834,/home/jovyan/word/png_aa/鏥.png,/home/jovyan/word/png_geneto/鏥.png
1835,/home/jovyan/word/png_aa/懈.png,/home/jovyan/word/png_geneto/懈.png
1836,/home/jovyan/word/png_aa/蔴.png,/home/jovyan/word/png_geneto/蔴.png
1837,/home/jovyan/word/png_aa/阜.png,/home/jovyan/word/png_geneto/阜.png
1838,/home/jovyan/word/png_aa/玦.png,/home/jovyan/word/png_geneto/玦.png
1839,/home/jovyan/word/png_aa/埭.png,/home/jovyan/word/png_geneto/埭.png
1840,/home/jovyan/word/png_aa/囉.png,/home/jovyan/word/png_geneto/囉.png
1841,/home/jovyan/word/png_aa/扑.png,/home/jovyan/word/png_geneto/扑.png
1842,/home/jovyan/word/png_aa/彡.png,/home/jovyan/word/png_geneto/彡.png
1843,/home/jovyan/word/png_aa/鼐.png,/home/jovyan/word/png_geneto/鼐.png
1844,/home/jovyan/word/png_aa/曰.png,/home/jovyan/word/png_geneto/曰.png
1845,/home/jovyan/word/png_aa/亊.png,/home/jovyan/word/png_geneto/亊.png
1846,/home/jovyan/word/png_aa/掇.png,/home/jovyan/word/png_geneto/掇.png
1847,/home/jovyan/word/png_aa/輾.png,/home/jovyan/word/png_geneto/輾.png
1848,/home/jovyan/word/png_aa/黼.png,/home/jovyan/word/png_geneto/黼.png
1849,/home/jovyan/word/png_aa/燁.png,/home/jovyan/word/png_geneto/燁.png
1850,/home/jovyan/word/png_aa/祺.png,/home/jovyan/word/png_geneto/祺.png
1851,/home/jovyan/word/png_aa/哢.png,/home/jovyan/word/png_geneto/哢.png
1852,/home/jovyan/word/png_aa/靤.png,/home/jovyan/word/png_geneto/靤.png
1853,/home/jovyan/word/png_aa/掀.png,/home/jovyan/word/png_geneto/掀.png
1854,/home/jovyan/word/png_aa/佖.png,/home/jovyan/word/png_geneto/佖.png
1855,/home/jovyan/word/png_aa/枲.png,/home/jovyan/word/png_geneto/枲.png
1856,/home/jovyan/word/png_aa/據.png,/home/jovyan/word/png_geneto/據.png
1857,/home/jovyan/word/png_aa/簟.png,/home/jovyan/word/png_geneto/簟.png
1858,/home/jovyan/word/png_aa/斷.png,/home/jovyan/word/png_geneto/斷.png
1859,/home/jovyan/word/png_aa/㊎.png,/home/jovyan/word/png_geneto/㊎.png
1860,/home/jovyan/word/png_aa/儛.png,/home/jovyan/word/png_geneto/儛.png
1861,/home/jovyan/word/png_aa/闔.png,/home/jovyan/word/png_geneto/闔.png
1862,/home/jovyan/word/png_aa/鱁.png,/home/jovyan/word/png_geneto/鱁.png
1863,/home/jovyan/word/png_aa/曬.png,/home/jovyan/word/png_geneto/曬.png
1864,/home/jovyan/word/png_aa/旌.png,/home/jovyan/word/png_geneto/旌.png
1865,/home/jovyan/word/png_aa/貝.png,/home/jovyan/word/png_geneto/貝.png
1866,/home/jovyan/word/png_aa/遑.png,/home/jovyan/word/png_geneto/遑.png
1867,/home/jovyan/word/png_aa/攬.png,/home/jovyan/word/png_geneto/攬.png
1868,/home/jovyan/word/png_aa/歖.png,/home/jovyan/word/png_geneto/歖.png
1869,/home/jovyan/word/png_aa/磻.png,/home/jovyan/word/png_geneto/磻.png
1870,/home/jovyan/word/png_aa/艱.png,/home/jovyan/word/png_geneto/艱.png
1871,/home/jovyan/word/png_aa/皥.png,/home/jovyan/word/png_geneto/皥.png
1872,/home/jovyan/word/png_aa/黻.png,/home/jovyan/word/png_geneto/黻.png
1873,/home/jovyan/word/png_aa/犱.png,/home/jovyan/word/png_geneto/犱.png
1874,/home/jovyan/word/png_aa/瘰.png,/home/jovyan/word/png_geneto/瘰.png
1875,/home/jovyan/word/png_aa/艏.png,/home/jovyan/word/png_geneto/艏.png
1876,/home/jovyan/word/png_aa/夋.png,/home/jovyan/word/png_geneto/夋.png
1877,/home/jovyan/word/png_aa/鬮.png,/home/jovyan/word/png_geneto/鬮.png
1878,/home/jovyan/word/png_aa/褚.png,/home/jovyan/word/png_geneto/褚.png
1879,/home/jovyan/word/png_aa/跛.png,/home/jovyan/word/png_geneto/跛.png
1880,/home/jovyan/word/png_aa/紊.png,/home/jovyan/word/png_geneto/紊.png
1881,/home/jovyan/word/png_aa/蘢.png,/home/jovyan/word/png_geneto/蘢.png
1882,/home/jovyan/word/png_aa/簱.png,/home/jovyan/word/png_geneto/簱.png
1883,/home/jovyan/word/png_aa/殾.png,/home/jovyan/word/png_geneto/殾.png
1884,/home/jovyan/word/png_aa/搔.png,/home/jovyan/word/png_geneto/搔.png
1885,/home/jovyan/word/png_aa/溘.png,/home/jovyan/word/png_geneto/溘.png
1886,/home/jovyan/word/png_aa/邛.png,/home/jovyan/word/png_geneto/邛.png
1887,/home/jovyan/word/png_aa/缶.png,/home/jovyan/word/png_geneto/缶.png
1888,/home/jovyan/word/png_aa/碆.png,/home/jovyan/word/png_geneto/碆.png
1889,/home/jovyan/word/png_aa/腟.png,/home/jovyan/word/png_geneto/腟.png
1890,/home/jovyan/word/png_aa/蘰.png,/home/jovyan/word/png_geneto/蘰.png
1891,/home/jovyan/word/png_aa/歉.png,/home/jovyan/word/png_geneto/歉.png
1892,/home/jovyan/word/png_aa/毟.png,/home/jovyan/word/png_geneto/毟.png
1893,/home/jovyan/word/png_aa/朎.png,/home/jovyan/word/png_geneto/朎.png
1894,/home/jovyan/word/png_aa/㊀.png,/home/jovyan/word/png_geneto/㊀.png
1895,/home/jovyan/word/png_aa/俍.png,/home/jovyan/word/png_geneto/俍.png
1896,/home/jovyan/word/png_aa/樁.png,/home/jovyan/word/png_geneto/樁.png
1897,/home/jovyan/word/png_aa/愡.png,/home/jovyan/word/png_geneto/愡.png
1898,/home/jovyan/word/png_aa/莘.png,/home/jovyan/word/png_geneto/莘.png
1899,/home/jovyan/word/png_aa/塋.png,/home/jovyan/word/png_geneto/塋.png
1900,/home/jovyan/word/png_aa/鍗.png,/home/jovyan/word/png_geneto/鍗.png
1901,/home/jovyan/word/png_aa/驂.png,/home/jovyan/word/png_geneto/驂.png
1902,/home/jovyan/word/png_aa/鶱.png,/home/jovyan/word/png_geneto/鶱.png
1903,/home/jovyan/word/png_aa/琛.png,/home/jovyan/word/png_geneto/琛.png
1904,/home/jovyan/word/png_aa/苒.png,/home/jovyan/word/png_geneto/苒.png
1905,/home/jovyan/word/png_aa/蒹.png,/home/jovyan/word/png_geneto/蒹.png
1906,/home/jovyan/word/png_aa/邯.png,/home/jovyan/word/png_geneto/邯.png
1907,/home/jovyan/word/png_aa/帒.png,/home/jovyan/word/png_geneto/帒.png
1908,/home/jovyan/word/png_aa/篗.png,/home/jovyan/word/png_geneto/篗.png
1909,/home/jovyan/word/png_aa/劼.png,/home/jovyan/word/png_geneto/劼.png
1910,/home/jovyan/word/png_aa/斗.png,/home/jovyan/word/png_geneto/斗.png
1911,/home/jovyan/word/png_aa/瘵.png,/home/jovyan/word/png_geneto/瘵.png
1912,/home/jovyan/word/png_aa/㊩.png,/home/jovyan/word/png_geneto/㊩.png
1913,/home/jovyan/word/png_aa/苳.png,/home/jovyan/word/png_geneto/苳.png
1914,/home/jovyan/word/png_aa/鯺.png,/home/jovyan/word/png_geneto/鯺.png
1915,/home/jovyan/word/png_aa/諶.png,/home/jovyan/word/png_geneto/諶.png
1916,/home/jovyan/word/png_aa/竫.png,/home/jovyan/word/png_geneto/竫.png
1917,/home/jovyan/word/png_aa/楙.png,/home/jovyan/word/png_geneto/楙.png
1918,/home/jovyan/word/png_aa/棱.png,/home/jovyan/word/png_geneto/棱.png
1919,/home/jovyan/word/png_aa/筩.png,/home/jovyan/word/png_geneto/筩.png
1920,/home/jovyan/word/png_aa/蕞.png,/home/jovyan/word/png_geneto/蕞.png
1921,/home/jovyan/word/png_aa/竆.png,/home/jovyan/word/png_geneto/竆.png
1922,/home/jovyan/word/png_aa/枅.png,/home/jovyan/word/png_geneto/枅.png
1923,/home/jovyan/word/png_aa/鐿.png,/home/jovyan/word/png_geneto/鐿.png
1924,/home/jovyan/word/png_aa/鵼.png,/home/jovyan/word/png_geneto/鵼.png
1925,/home/jovyan/word/png_aa/玕.png,/home/jovyan/word/png_geneto/玕.png
1926,/home/jovyan/word/png_aa/躓.png,/home/jovyan/word/png_geneto/躓.png
1927,/home/jovyan/word/png_aa/牘.png,/home/jovyan/word/png_geneto/牘.png
1928,/home/jovyan/word/png_aa/俘.png,/home/jovyan/word/png_geneto/俘.png
1929,/home/jovyan/word/png_aa/逅.png,/home/jovyan/word/png_geneto/逅.png
1930,/home/jovyan/word/png_aa/方.png,/home/jovyan/word/png_geneto/方.png
1931,/home/jovyan/word/png_aa/迆.png,/home/jovyan/word/png_geneto/迆.png
1932,/home/jovyan/word/png_aa/晜.png,/home/jovyan/word/png_geneto/晜.png
1933,/home/jovyan/word/png_aa/啻.png,/home/jovyan/word/png_geneto/啻.png
1934,/home/jovyan/word/png_aa/梔.png,/home/jovyan/word/png_geneto/梔.png
1935,/home/jovyan/word/png_aa/鶤.png,/home/jovyan/word/png_geneto/鶤.png
1936,/home/jovyan/word/png_aa/璉.png,/home/jovyan/word/png_geneto/璉.png
1937,/home/jovyan/word/png_aa/㊔.png,/home/jovyan/word/png_geneto/㊔.png
1938,/home/jovyan/word/png_aa/徙.png,/home/jovyan/word/png_geneto/徙.png
1939,/home/jovyan/word/png_aa/囊.png,/home/jovyan/word/png_geneto/囊.png
1940,/home/jovyan/word/png_aa/⼳.png,/home/jovyan/word/png_geneto/⼳.png
1941,/home/jovyan/word/png_aa/寨.png,/home/jovyan/word/png_geneto/寨.png
1942,/home/jovyan/word/png_aa/徧.png,/home/jovyan/word/png_geneto/徧.png
1943,/home/jovyan/word/png_aa/襞.png,/home/jovyan/word/png_geneto/襞.png
1944,/home/jovyan/word/png_aa/鷂.png,/home/jovyan/word/png_geneto/鷂.png
1945,/home/jovyan/word/png_aa/醪.png,/home/jovyan/word/png_geneto/醪.png
1946,/home/jovyan/word/png_aa/鍥.png,/home/jovyan/word/png_geneto/鍥.png
1947,/home/jovyan/word/png_aa/淤.png,/home/jovyan/word/png_geneto/淤.png
1948,/home/jovyan/word/png_aa/覿.png,/home/jovyan/word/png_geneto/覿.png
1949,/home/jovyan/word/png_aa/釁.png,/home/jovyan/word/png_geneto/釁.png
1950,/home/jovyan/word/png_aa/褶.png,/home/jovyan/word/png_geneto/褶.png
1951,/home/jovyan/word/png_aa/苞.png,/home/jovyan/word/png_geneto/苞.png
1952,/home/jovyan/word/png_aa/彧.png,/home/jovyan/word/png_geneto/彧.png
1953,/home/jovyan/word/png_aa/烓.png,/home/jovyan/word/png_geneto/烓.png
1954,/home/jovyan/word/png_aa/孾.png,/home/jovyan/word/png_geneto/孾.png
1955,/home/jovyan/word/png_aa/慥.png,/home/jovyan/word/png_geneto/慥.png
1956,/home/jovyan/word/png_aa/夊.png,/home/jovyan/word/png_geneto/夊.png
1957,/home/jovyan/word/png_aa/蓿.png,/home/jovyan/word/png_geneto/蓿.png
1958,/home/jovyan/word/png_aa/糗.png,/home/jovyan/word/png_geneto/糗.png
1959,/home/jovyan/word/png_aa/徜.png,/home/jovyan/word/png_geneto/徜.png
1960,/home/jovyan/word/png_aa/寃.png,/home/jovyan/word/png_geneto/寃.png
1961,/home/jovyan/word/png_aa/晁.png,/home/jovyan/word/png_geneto/晁.png
1962,/home/jovyan/word/png_aa/挍.png,/home/jovyan/word/png_geneto/挍.png
1963,/home/jovyan/word/png_aa/餽.png,/home/jovyan/word/png_geneto/餽.png
1964,/home/jovyan/word/png_aa/獼.png,/home/jovyan/word/png_geneto/獼.png
1965,/home/jovyan/word/png_aa/尣.png,/home/jovyan/word/png_geneto/尣.png
1966,/home/jovyan/word/png_aa/齣.png,/home/jovyan/word/png_geneto/齣.png
1967,/home/jovyan/word/png_aa/菘.png,/home/jovyan/word/png_geneto/菘.png
1968,/home/jovyan/word/png_aa/圜.png,/home/jovyan/word/png_geneto/圜.png
1969,/home/jovyan/word/png_aa/疳.png,/home/jovyan/word/png_geneto/疳.png
1970,/home/jovyan/word/png_aa/刋.png,/home/jovyan/word/png_geneto/刋.png
1971,/home/jovyan/word/png_aa/䐌.png,/home/jovyan/word/png_geneto/䐌.png
1972,/home/jovyan/word/png_aa/爪.png,/home/jovyan/word/png_geneto/爪.png
1973,/home/jovyan/word/png_aa/孁.png,/home/jovyan/word/png_geneto/孁.png
1974,/home/jovyan/word/png_aa/翊.png,/home/jovyan/word/png_geneto/翊.png
1975,/home/jovyan/word/png_aa/恟.png,/home/jovyan/word/png_geneto/恟.png
1976,/home/jovyan/word/png_aa/髑.png,/home/jovyan/word/png_geneto/髑.png
1977,/home/jovyan/word/png_aa/嗽.png,/home/jovyan/word/png_geneto/嗽.png
1978,/home/jovyan/word/png_aa/斫.png,/home/jovyan/word/png_geneto/斫.png
1979,/home/jovyan/word/png_aa/蚋.png,/home/jovyan/word/png_geneto/蚋.png
1980,/home/jovyan/word/png_aa/灑.png,/home/jovyan/word/png_geneto/灑.png
1981,/home/jovyan/word/png_aa/寸.png,/home/jovyan/word/png_geneto/寸.png
1982,/home/jovyan/word/png_aa/圷.png,/home/jovyan/word/png_geneto/圷.png
1983,/home/jovyan/word/png_aa/絅.png,/home/jovyan/word/png_geneto/絅.png
1984,/home/jovyan/word/png_aa/鐶.png,/home/jovyan/word/png_geneto/鐶.png
1985,/home/jovyan/word/png_aa/亰.png,/home/jovyan/word/png_geneto/亰.png
1986,/home/jovyan/word/png_aa/腌.png,/home/jovyan/word/png_geneto/腌.png
1987,/home/jovyan/word/png_aa/羸.png,/home/jovyan/word/png_geneto/羸.png
1988,/home/jovyan/word/png_aa/无.png,/home/jovyan/word/png_geneto/无.png
1989,/home/jovyan/word/png_aa/咡.png,/home/jovyan/word/png_geneto/咡.png
1990,/home/jovyan/word/png_aa/麸.png,/home/jovyan/word/png_geneto/麸.png
1991,/home/jovyan/word/png_aa/鍇.png,/home/jovyan/word/png_geneto/鍇.png
1992,/home/jovyan/word/png_aa/侚.png,/home/jovyan/word/png_geneto/侚.png
1993,/home/jovyan/word/png_aa/鷁.png,/home/jovyan/word/png_geneto/鷁.png
1994,/home/jovyan/word/png_aa/笘.png,/home/jovyan/word/png_geneto/笘.png
1995,/home/jovyan/word/png_aa/懟.png,/home/jovyan/word/png_geneto/懟.png
1996,/home/jovyan/word/png_aa/吮.png,/home/jovyan/word/png_geneto/吮.png
1997,/home/jovyan/word/png_aa/聟.png,/home/jovyan/word/png_geneto/聟.png
1998,/home/jovyan/word/png_aa/邵.png,/home/jovyan/word/png_geneto/邵.png
1999,/home/jovyan/word/png_aa/辯.png,/home/jovyan/word/png_geneto/辯.png
2000,/home/jovyan/word/png_aa/縕.png,/home/jovyan/word/png_geneto/縕.png
2001,/home/jovyan/word/png_aa/琦.png,/home/jovyan/word/png_geneto/琦.png
2002,/home/jovyan/word/png_aa/嵬.png,/home/jovyan/word/png_geneto/嵬.png
2003,/home/jovyan/word/png_aa/幬.png,/home/jovyan/word/png_geneto/幬.png
2004,/home/jovyan/word/png_aa/刂.png,/home/jovyan/word/png_geneto/刂.png
2005,/home/jovyan/word/png_aa/欵.png,/home/jovyan/word/png_geneto/欵.png
2006,/home/jovyan/word/png_aa/蘖.png,/home/jovyan/word/png_geneto/蘖.png
2007,/home/jovyan/word/png_aa/椑.png,/home/jovyan/word/png_geneto/椑.png
2008,/home/jovyan/word/png_aa/忼.png,/home/jovyan/word/png_geneto/忼.png
2009,/home/jovyan/word/png_aa/莠.png,/home/jovyan/word/png_geneto/莠.png
2010,/home/jovyan/word/png_aa/橾.png,/home/jovyan/word/png_geneto/橾.png
2011,/home/jovyan/word/png_aa/庾.png,/home/jovyan/word/png_geneto/庾.png
2012,/home/jovyan/word/png_aa/馘.png,/home/jovyan/word/png_geneto/馘.png
2013,/home/jovyan/word/png_aa/癰.png,/home/jovyan/word/png_geneto/癰.png
2014,/home/jovyan/word/png_aa/懌.png,/home/jovyan/word/png_geneto/懌.png
2015,/home/jovyan/word/png_aa/訇.png,/home/jovyan/word/png_geneto/訇.png
2016,/home/jovyan/word/png_aa/璐.png,/home/jovyan/word/png_geneto/璐.png
2017,/home/jovyan/word/png_aa/筅.png,/home/jovyan/word/png_geneto/筅.png
2018,/home/jovyan/word/png_aa/緇.png,/home/jovyan/word/png_geneto/緇.png
2019,/home/jovyan/word/png_aa/擴.png,/home/jovyan/word/png_geneto/擴.png
2020,/home/jovyan/word/png_aa/蔌.png,/home/jovyan/word/png_geneto/蔌.png
2021,/home/jovyan/word/png_aa/夌.png,/home/jovyan/word/png_geneto/夌.png
2022,/home/jovyan/word/png_aa/臼.png,/home/jovyan/word/png_geneto/臼.png
2023,/home/jovyan/word/png_aa/瓯.png,/home/jovyan/word/png_geneto/瓯.png
2024,/home/jovyan/word/png_aa/煒.png,/home/jovyan/word/png_geneto/煒.png
2025,/home/jovyan/word/png_aa/攖.png,/home/jovyan/word/png_geneto/攖.png
2026,/home/jovyan/word/png_aa/䕺.png,/home/jovyan/word/png_geneto/䕺.png
2027,/home/jovyan/word/png_aa/邕.png,/home/jovyan/word/png_geneto/邕.png
2028,/home/jovyan/word/png_aa/靦.png,/home/jovyan/word/png_geneto/靦.png
2029,/home/jovyan/word/png_aa/麦.png,/home/jovyan/word/png_geneto/麦.png
2030,/home/jovyan/word/png_aa/遯.png,/home/jovyan/word/png_geneto/遯.png
2031,/home/jovyan/word/png_aa/癈.png,/home/jovyan/word/png_geneto/癈.png
2032,/home/jovyan/word/png_aa/荵.png,/home/jovyan/word/png_geneto/荵.png
